mode,step_index,day,timestamp,abs_timestamp,product,side,price,quantity,fill_type,source_order_price,book_origin,access_source,spread,imbalance,micro_gap,toxicity_bucket,conviction_bucket,spread_bucket,agreement_state,access_added_levels,cash_flow_signed,residual_to_trend,markout
access,17137,0,713700,713700,ASH_COATED_OSMIUM,BUY,9986,10,aggressive_cross,9986,public,access,6.0,0.166667,0.5,medium,strong,tight,agree,0,-99860,0.0,20.0
access,17149,0,714900,714900,ASH_COATED_OSMIUM,BUY,9985,5,aggressive_cross,9985,public,access,5.0,0.5,1.25,high,extreme,tight,agree,0,-49925,0.0,12.5
access,17178,0,717800,717800,ASH_COATED_OSMIUM,BUY,9988,3,aggressive_cross,9988,public,access,9.0,0.538462,2.4231,high,extreme,normal,agree,0,-29964,0.0,-4.5
access,17190,0,719000,719000,ASH_COATED_OSMIUM,BUY,9988,2,aggressive_cross,9988,public,access,11.0,0.714286,3.9286,high,extreme,normal,agree,1,-19976,0.0,-3.0
access,17204,0,720400,720400,ASH_COATED_OSMIUM,SELL,9994,4,passive_resting_fill,9994,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,39976,0.0,24.0
access,17204,0,720400,720400,ASH_COATED_OSMIUM,SELL,9996,4,passive_resting_fill,9996,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,39984,0.0,32.0
access,17212,0,721200,721200,ASH_COATED_OSMIUM,SELL,9989,8,aggressive_cross,9989,public,access,6.0,-0.272727,-0.8182,medium,strong,tight,agree,0,79912,0.0,16.0
access,17231,0,723100,723100,ASH_COATED_OSMIUM,BUY,9980,6,passive_resting_fill,9980,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-59880,0.0,36.0
access,17248,0,724800,724800,ASH_COATED_OSMIUM,BUY,9985,8,aggressive_cross,9985,public,access,6.0,0.2,0.6,medium,strong,tight,agree,1,-79880,0.0,24.0
access,17257,0,725700,725700,ASH_COATED_OSMIUM,BUY,9981,8,passive_resting_fill,9981,public,access,15.0,-0.282051,-2.1154,high,extreme,normal,agree,2,-79848,0.0,64.0
access,17267,0,726700,726700,ASH_COATED_OSMIUM,SELL,9988,5,aggressive_cross,9988,public,access,9.0,-0.714286,-3.2143,high,extreme,normal,agree,1,49940,0.0,-15.0
access,17282,0,728200,728200,ASH_COATED_OSMIUM,SELL,9989,2,aggressive_cross,9989,public,access,11.0,-0.714286,-3.9286,high,extreme,normal,agree,0,19978,0.0,-8.0
access,17291,0,729100,729100,ASH_COATED_OSMIUM,SELL,9998,8,passive_resting_fill,9998,public,access,18.0,0.290323,2.6129,high,extreme,wide,agree,0,79984,0.0,48.0
access,17293,0,729300,729300,ASH_COATED_OSMIUM,BUY,9986,5,passive_resting_fill,9986,public,access,15.0,-0.263158,-1.9737,high,extreme,normal,agree,2,-49930,0.0,35.0
access,17293,0,729300,729300,ASH_COATED_OSMIUM,BUY,9984,5,passive_resting_fill,9984,public,access,15.0,-0.263158,-1.9737,high,extreme,normal,agree,2,-49920,0.0,45.0
access,17305,0,730500,730500,ASH_COATED_OSMIUM,BUY,9985,5,passive_resting_fill,9985,public,access,19.0,0.363636,3.4545,high,extreme,wide,agree,0,-49925,0.0,57.5
access,17310,0,731000,731000,ASH_COATED_OSMIUM,SELL,9991,9,passive_resting_fill,9991,public,access,9.0,-0.454545,-2.0455,high,extreme,normal,agree,1,89919,0.0,22.5
access,17310,0,731000,731000,ASH_COATED_OSMIUM,SELL,9992,8,aggressive_cross,9992,public,access,9.0,-0.454545,-2.0455,high,extreme,normal,agree,1,79936,0.0,28.0
access,17312,0,731200,731200,ASH_COATED_OSMIUM,SELL,9999,9,passive_resting_fill,9999,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,89991,0.0,63.0
access,17337,0,733700,733700,ASH_COATED_OSMIUM,BUY,9990,7,aggressive_cross,9990,public,access,5.0,0.222222,0.5556,medium,strong,tight,agree,0,-69930,0.0,10.5
access,17348,0,734800,734800,ASH_COATED_OSMIUM,SELL,10001,5,passive_resting_fill,10001,public,access,15.0,-0.578947,-4.3421,high,extreme,normal,agree,1,50005,0.0,47.5
access,17349,0,734900,734900,ASH_COATED_OSMIUM,BUY,9987,5,passive_resting_fill,9987,public,access,17.0,-0.333333,-2.8333,high,extreme,wide,agree,1,-49935,0.0,27.5
access,17349,0,734900,734900,ASH_COATED_OSMIUM,BUY,9985,5,passive_resting_fill,9985,public,access,17.0,-0.333333,-2.8333,high,extreme,wide,agree,1,-49925,0.0,37.5
access,17395,0,739500,739500,ASH_COATED_OSMIUM,BUY,9984,10,passive_resting_fill,9984,public,access,17.0,-0.153846,-1.3077,high,extreme,wide,agree,1,-99840,0.0,75.0
access,17395,0,739500,739500,ASH_COATED_OSMIUM,BUY,9982,3,passive_resting_fill,9982,public,access,17.0,-0.153846,-1.3077,high,extreme,wide,agree,1,-29946,0.0,28.5
access,17398,0,739800,739800,ASH_COATED_OSMIUM,SELL,9989,4,aggressive_cross,9989,public,access,10.0,-0.555556,-2.7778,high,extreme,normal,agree,0,39956,0.0,-10.0
access,17420,0,742000,742000,ASH_COATED_OSMIUM,SELL,9998,5,passive_resting_fill,9998,public,access,15.0,0.538462,4.0385,high,extreme,normal,agree,2,49990,0.0,30.0
access,17420,0,742000,742000,ASH_COATED_OSMIUM,SELL,10000,5,passive_resting_fill,10000,public,access,15.0,0.538462,4.0385,high,extreme,normal,agree,2,50000,0.0,40.0
access,17435,0,743500,743500,ASH_COATED_OSMIUM,BUY,9985,4,passive_resting_fill,9985,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,-39940,0.0,32.0
access,17452,0,745200,745200,ASH_COATED_OSMIUM,BUY,9986,6,passive_resting_fill,9986,public,access,15.0,-0.294118,-2.2059,high,extreme,normal,agree,1,-59916,0.0,51.0
access,17457,0,745700,745700,ASH_COATED_OSMIUM,BUY,9985,4,passive_resting_fill,9985,public,access,17.0,-0.2,-1.7,high,extreme,wide,agree,1,-39940,0.0,68.0
access,17461,0,746100,746100,ASH_COATED_OSMIUM,SELL,9994,8,passive_resting_fill,9994,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,79952,0.0,-12.0
access,17461,0,746100,746100,ASH_COATED_OSMIUM,SELL,9996,5,passive_resting_fill,9996,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,49980,0.0,2.5
access,17487,0,748700,748700,ASH_COATED_OSMIUM,SELL,9993,4,aggressive_cross,9993,public,access,10.0,-0.428571,-2.1429,high,extreme,normal,agree,0,39972,0.0,-6.0
access,17512,0,751200,751200,ASH_COATED_OSMIUM,SELL,9995,3,aggressive_cross,9995,public,access,10.0,-0.625,-3.125,high,extreme,normal,agree,0,29985,0.0,-4.5
access,17519,0,751900,751900,ASH_COATED_OSMIUM,SELL,10004,4,passive_resting_fill,10004,public,access,15.0,0.294118,2.2059,high,extreme,normal,agree,1,40016,0.0,22.0
access,17520,0,752000,752000,ASH_COATED_OSMIUM,BUY,9995,4,aggressive_cross,9995,public,access,8.0,0.454545,1.8182,high,extreme,tight,agree,0,-39980,0.0,6.0
access,17531,0,753100,753100,ASH_COATED_OSMIUM,SELL,9998,9,aggressive_cross,9998,public,access,7.0,-0.25,-0.875,medium,strong,tight,agree,0,89982,0.0,22.5
access,17555,0,755500,755500,ASH_COATED_OSMIUM,SELL,10004,4,passive_resting_fill,10004,public,access,19.0,0.333333,3.1667,high,extreme,wide,agree,1,40016,0.0,34.0
access,17562,0,756200,756200,ASH_COATED_OSMIUM,BUY,9989,6,passive_resting_fill,9989,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-59934,0.0,54.0
access,17564,0,756400,756400,ASH_COATED_OSMIUM,SELL,9995,3,aggressive_cross,9995,public,access,10.0,-0.647059,-3.2353,high,extreme,normal,agree,1,29985,0.0,-9.0
access,17566,0,756600,756600,ASH_COATED_OSMIUM,BUY,9993,9,passive_resting_fill,9993,public,access,15.0,-0.405405,-3.0405,high,extreme,normal,agree,2,-89937,0.0,45.0
access,17566,0,756600,756600,ASH_COATED_OSMIUM,BUY,9991,6,passive_resting_fill,9991,public,access,15.0,-0.405405,-3.0405,high,extreme,normal,agree,2,-59946,0.0,42.0
access,17569,0,756900,756900,ASH_COATED_OSMIUM,BUY,9991,5,passive_resting_fill,9991,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,-49955,0.0,45.0
access,17572,0,757200,757200,ASH_COATED_OSMIUM,BUY,9991,9,passive_resting_fill,9991,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,-89919,0.0,72.0
access,17574,0,757400,757400,ASH_COATED_OSMIUM,SELL,9995,3,aggressive_cross,9995,public,access,10.0,-0.8125,-4.0625,high,extreme,normal,agree,1,29985,0.0,-9.0
access,17581,0,758100,758100,ASH_COATED_OSMIUM,SELL,9999,5,aggressive_cross,9999,public,access,7.0,-0.411765,-1.4412,high,extreme,tight,agree,0,49995,0.0,-45.0
access,17583,0,758300,758300,ASH_COATED_OSMIUM,BUY,9991,6,passive_resting_fill,9991,public,access,16.0,0.314286,2.5143,high,extreme,normal,agree,2,-59946,0.0,36.0
access,17583,0,758300,758300,ASH_COATED_OSMIUM,BUY,9989,4,passive_resting_fill,9989,access,access,16.0,0.314286,2.5143,high,extreme,normal,agree,2,-39956,0.0,32.0
access,17619,0,761900,761900,ASH_COATED_OSMIUM,SELL,9994,4,passive_resting_fill,9994,public,access,11.0,-0.555556,-3.0556,high,extreme,normal,agree,1,39976,0.0,-16.0
access,17619,0,761900,761900,ASH_COATED_OSMIUM,SELL,9995,4,aggressive_cross,9995,public,access,11.0,-0.555556,-3.0556,high,extreme,normal,agree,1,39980,0.0,-12.0
access,17637,0,763700,763700,ASH_COATED_OSMIUM,BUY,9990,6,passive_resting_fill,9990,public,access,18.0,0.3125,2.8125,high,extreme,wide,agree,0,-59940,0.0,45.0
access,17639,0,763900,763900,ASH_COATED_OSMIUM,BUY,9991,8,passive_resting_fill,9991,public,access,19.0,-0.189189,-1.7973,high,extreme,wide,agree,0,-79928,0.0,44.0
access,17670,0,767000,767000,ASH_COATED_OSMIUM,SELL,9994,9,passive_resting_fill,9994,public,access,15.0,-0.071429,-0.5357,medium,strong,normal,agree,1,89946,0.0,-22.5
access,17670,0,767000,767000,ASH_COATED_OSMIUM,SELL,9996,6,passive_resting_fill,9996,public,access,15.0,-0.071429,-0.5357,medium,strong,normal,agree,1,59976,0.0,-3.0
access,17718,0,771800,771800,ASH_COATED_OSMIUM,SELL,10002,9,aggressive_cross,10002,public,access,6.0,-0.052632,-0.1579,low,mild,tight,agree,0,90018,0.0,27.0
access,17734,0,773400,773400,ASH_COATED_OSMIUM,SELL,10002,8,aggressive_cross,10002,public,access,6.0,-0.304348,-0.913,high,strong,tight,agree,0,80016,0.0,12.0
access,17750,0,775000,775000,ASH_COATED_OSMIUM,BUY,9996,4,aggressive_cross,9996,public,access,5.0,0.333333,0.8333,medium,strong,tight,agree,0,-39984,0.0,16.0
access,17766,0,776600,776600,ASH_COATED_OSMIUM,SELL,9997,4,aggressive_cross,9997,public,access,10.0,-0.714286,-3.5714,high,extreme,normal,agree,1,39988,0.0,-16.0
access,17797,0,779700,779700,ASH_COATED_OSMIUM,BUY,9994,6,aggressive_cross,9994,public,access,4.0,0.555556,1.1111,high,strong,tight,agree,1,-59964,0.0,30.0
access,17799,0,779900,779900,ASH_COATED_OSMIUM,SELL,10004,2,passive_resting_fill,10004,access,access,15.0,0.176471,1.3235,high,extreme,normal,agree,1,20008,0.0,16.0
access,17825,0,782500,782500,ASH_COATED_OSMIUM,SELL,10003,7,passive_resting_fill,10003,public,access,19.0,-0.189189,-1.7973,high,extreme,wide,agree,1,70021,0.0,42.0
access,17825,0,782500,782500,ASH_COATED_OSMIUM,SELL,10005,6,passive_resting_fill,10005,public,access,19.0,-0.189189,-1.7973,high,extreme,wide,agree,1,60030,0.0,48.0
access,17848,0,784800,784800,ASH_COATED_OSMIUM,BUY,9994,8,aggressive_cross,9994,access,access,5.0,0.166667,0.4167,medium,mild,tight,agree,2,-79952,0.0,88.0
access,17880,0,788000,788000,ASH_COATED_OSMIUM,SELL,10005,5,passive_resting_fill,10005,public,access,21.0,0.0,0.0,low,mild,wide,agree,1,50025,0.0,30.0
access,17880,0,788000,788000,ASH_COATED_OSMIUM,SELL,10007,5,passive_resting_fill,10007,public,access,21.0,0.0,0.0,low,mild,wide,agree,1,50035,0.0,40.0
access,17895,0,789500,789500,ASH_COATED_OSMIUM,BUY,9990,2,passive_resting_fill,9990,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-19980,0.0,15.0
access,17923,0,792300,792300,ASH_COATED_OSMIUM,SELL,10003,10,passive_resting_fill,10003,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,100030,0.0,70.0
access,17923,0,792300,792300,ASH_COATED_OSMIUM,SELL,10005,6,passive_resting_fill,10005,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,60030,0.0,54.0
access,17937,0,793700,793700,ASH_COATED_OSMIUM,SELL,10004,10,passive_resting_fill,10004,public,access,0.0,0.0,0.0,low,mild,tight,agree,0,100040,0.0,70.0
access,17940,0,794000,794000,ASH_COATED_OSMIUM,BUY,9994,5,aggressive_cross,9994,public,access,8.0,0.615385,2.4615,high,extreme,tight,agree,0,-49970,0.0,15.0
access,17963,0,796300,796300,ASH_COATED_OSMIUM,BUY,9996,4,passive_resting_fill,9996,public,access,19.0,0.459459,4.3649,high,extreme,wide,agree,0,-39984,0.0,4.0
access,17963,0,796300,796300,ASH_COATED_OSMIUM,BUY,9994,4,passive_resting_fill,9994,public,access,19.0,0.459459,4.3649,high,extreme,wide,agree,0,-39976,0.0,12.0
access,18011,0,801100,801100,ASH_COATED_OSMIUM,BUY,9993,6,aggressive_cross,9993,public,access,4.0,0.647059,1.2941,high,extreme,tight,agree,1,-59958,0.0,18.0
access,18024,0,802400,802400,ASH_COATED_OSMIUM,BUY,9994,6,aggressive_cross,9994,public,access,8.0,0.555556,2.2222,high,extreme,tight,agree,0,-59964,0.0,21.0
access,18031,0,803100,803100,ASH_COATED_OSMIUM,SELL,10005,5,passive_resting_fill,10005,access,access,15.0,0.043478,0.3261,low,mild,normal,agree,1,50025,0.0,35.0
access,18050,0,805000,805000,ASH_COATED_OSMIUM,SELL,10005,6,passive_resting_fill,10005,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,60030,0.0,42.0
access,18054,0,805400,805400,ASH_COATED_OSMIUM,BUY,9995,4,aggressive_cross,9995,public,access,4.0,0.757576,1.5152,high,extreme,tight,agree,1,-39980,0.0,16.0
access,18095,0,809500,809500,ASH_COATED_OSMIUM,SELL,10000,4,aggressive_cross,10000,public,access,11.0,-0.5,-2.75,high,extreme,normal,agree,1,40000,0.0,-14.0
access,18105,0,810500,810500,ASH_COATED_OSMIUM,SELL,10009,2,passive_resting_fill,10009,public,access,17.0,0.017544,0.1491,low,mild,wide,agree,2,20018,0.0,16.0
access,18105,0,810500,810500,ASH_COATED_OSMIUM,SELL,10011,2,passive_resting_fill,10011,public,access,17.0,0.017544,0.1491,low,mild,wide,agree,2,20022,0.0,20.0
access,18154,0,815400,815400,ASH_COATED_OSMIUM,SELL,10009,4,passive_resting_fill,10009,public,access,19.0,0.487179,4.6282,high,extreme,wide,agree,1,40036,0.0,42.0
access,18191,0,819100,819100,ASH_COATED_OSMIUM,SELL,10002,5,aggressive_cross,10002,public,access,11.0,-0.5,-2.75,high,extreme,normal,agree,0,50010,0.0,-10.0
access,18211,0,821100,821100,ASH_COATED_OSMIUM,SELL,10003,8,passive_resting_fill,10003,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,80024,0.0,8.0
access,18211,0,821100,821100,ASH_COATED_OSMIUM,SELL,10005,5,passive_resting_fill,10005,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,50025,0.0,15.0
access,18327,0,832700,832700,ASH_COATED_OSMIUM,BUY,9999,5,passive_resting_fill,9999,public,access,18.0,-0.333333,-3.0,high,extreme,wide,agree,1,-49995,0.0,45.0
access,18327,0,832700,832700,ASH_COATED_OSMIUM,BUY,9997,5,passive_resting_fill,9997,public,access,18.0,-0.333333,-3.0,high,extreme,wide,agree,1,-49985,0.0,55.0
access,18339,0,833900,833900,ASH_COATED_OSMIUM,SELL,10007,4,aggressive_cross,10007,public,access,7.0,-0.5,-1.75,high,extreme,tight,agree,0,40028,0.0,0.0
access,18357,0,835700,835700,ASH_COATED_OSMIUM,SELL,10015,8,passive_resting_fill,10015,access,access,15.0,-0.333333,-2.5,high,extreme,normal,agree,2,80120,0.0,64.0
access,18368,0,836800,836800,ASH_COATED_OSMIUM,BUY,10000,7,passive_resting_fill,10000,public,access,0.0,0.0,0.0,low,mild,tight,agree,0,-70000,0.0,42.0
access,18395,0,839500,839500,ASH_COATED_OSMIUM,SELL,10012,4,passive_resting_fill,10012,public,access,18.0,-0.212121,-1.9091,high,extreme,wide,agree,1,40048,0.0,28.0
access,18395,0,839500,839500,ASH_COATED_OSMIUM,SELL,10014,4,passive_resting_fill,10014,public,access,18.0,-0.212121,-1.9091,high,extreme,wide,agree,1,40056,0.0,36.0
access,18398,0,839800,839800,ASH_COATED_OSMIUM,SELL,10007,7,aggressive_cross,10007,public,access,6.0,-0.363636,-1.0909,high,strong,tight,agree,0,70049,0.0,7.0
access,18411,0,841100,841100,ASH_COATED_OSMIUM,BUY,10002,8,aggressive_cross,10002,public,access,6.0,0.130435,0.3913,medium,mild,tight,agree,0,-80016,0.0,20.0
access,18415,0,841500,841500,ASH_COATED_OSMIUM,BUY,9997,6,passive_resting_fill,9997,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,-59982,0.0,48.0
access,18431,0,843100,843100,ASH_COATED_OSMIUM,BUY,9998,5,passive_resting_fill,9998,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,-49990,0.0,35.0
access,18432,0,843200,843200,ASH_COATED_OSMIUM,BUY,9998,4,passive_resting_fill,9998,access,access,14.0,-0.333333,-2.3333,high,extreme,normal,agree,2,-39992,0.0,34.0
access,18451,0,845100,845100,ASH_COATED_OSMIUM,SELL,10011,3,passive_resting_fill,10011,public,access,19.0,0.473684,4.5,high,extreme,wide,agree,0,30033,0.0,27.0
access,18451,0,845100,845100,ASH_COATED_OSMIUM,SELL,10013,3,passive_resting_fill,10013,public,access,19.0,0.473684,4.5,high,extreme,wide,agree,0,30039,0.0,33.0
access,18454,0,845400,845400,ASH_COATED_OSMIUM,SELL,10012,3,passive_resting_fill,10012,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,30036,0.0,22.5
access,18461,0,846100,846100,ASH_COATED_OSMIUM,SELL,10007,6,aggressive_cross,10007,public,access,5.0,-0.4,-1.0,high,strong,tight,agree,1,60042,0.0,3.0
access,18463,0,846300,846300,ASH_COATED_OSMIUM,BUY,10003,4,aggressive_cross,10003,public,access,4.0,0.5,1.0,high,strong,tight,agree,1,-40012,0.0,8.0
access,18467,0,846700,846700,ASH_COATED_OSMIUM,SELL,10015,2,passive_resting_fill,10015,public,access,15.0,-0.045455,-0.3409,low,mild,normal,agree,1,20030,0.0,20.0
access,18475,0,847500,847500,ASH_COATED_OSMIUM,SELL,10012,8,passive_resting_fill,10012,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,80096,0.0,36.0
access,18475,0,847500,847500,ASH_COATED_OSMIUM,SELL,10014,6,passive_resting_fill,10014,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,60084,0.0,39.0
access,18478,0,847800,847800,ASH_COATED_OSMIUM,BUY,9998,7,passive_resting_fill,9998,public,access,15.0,0.263158,1.9737,high,extreme,normal,agree,2,-69986,0.0,45.5
access,18483,0,848300,848300,ASH_COATED_OSMIUM,BUY,10000,5,passive_resting_fill,10000,public,access,17.0,0.12,1.02,high,strong,wide,agree,1,-50000,0.0,25.0
access,18483,0,848300,848300,ASH_COATED_OSMIUM,BUY,9998,5,passive_resting_fill,9998,public,access,17.0,0.12,1.02,high,strong,wide,agree,1,-49990,0.0,35.0
access,18503,0,850300,850300,ASH_COATED_OSMIUM,SELL,10009,18,aggressive_cross,10009,access,access,4.0,-0.071429,-0.1429,low,mild,tight,agree,2,180162,0.0,198.0
access,18523,0,852300,852300,ASH_COATED_OSMIUM,BUY,10000,3,passive_resting_fill,10000,public,access,15.0,-0.263158,-1.9737,high,extreme,normal,agree,1,-30000,0.0,15.0
access,18523,0,852300,852300,ASH_COATED_OSMIUM,BUY,9998,3,passive_resting_fill,9998,public,access,15.0,-0.263158,-1.9737,high,extreme,normal,agree,1,-29994,0.0,21.0
access,18524,0,852400,852400,ASH_COATED_OSMIUM,SELL,10004,5,aggressive_cross,10004,public,access,10.0,-0.5,-2.5,high,extreme,normal,agree,0,50020,0.0,35.0
access,18555,0,855500,855500,ASH_COATED_OSMIUM,BUY,10001,8,aggressive_cross,10001,public,access,6.0,0.304348,0.913,high,strong,tight,agree,1,-80008,0.0,-12.0
access,18587,0,858700,858700,ASH_COATED_OSMIUM,BUY,10001,5,aggressive_cross,10001,public,access,9.0,0.411765,1.8529,high,extreme,normal,agree,1,-50005,0.0,-2.5
access,18595,0,859500,859500,ASH_COATED_OSMIUM,BUY,9993,4,passive_resting_fill,9993,access,access,15.0,0.0,0.0,low,mild,normal,agree,1,-39972,0.0,28.0
access,18616,0,861600,861600,ASH_COATED_OSMIUM,BUY,9999,4,aggressive_cross,9999,public,access,8.0,0.692308,2.7692,high,extreme,tight,agree,0,-39996,0.0,4.0
access,18619,0,861900,861900,ASH_COATED_OSMIUM,SELL,10002,6,aggressive_cross,10002,public,access,6.0,-0.294118,-0.8824,medium,strong,tight,agree,0,60012,0.0,51.0
access,18624,0,862400,862400,ASH_COATED_OSMIUM,BUY,9997,5,aggressive_cross,9997,public,access,7.0,0.714286,2.5,high,extreme,tight,agree,1,-49985,0.0,5.0
access,18636,0,863600,863600,ASH_COATED_OSMIUM,BUY,9995,9,aggressive_cross,9995,public,access,5.0,0.25,0.625,medium,strong,tight,agree,0,-89955,0.0,36.0
access,18648,0,864800,864800,ASH_COATED_OSMIUM,SELL,10005,8,passive_resting_fill,10005,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,80040,0.0,48.0
access,18650,0,865000,865000,ASH_COATED_OSMIUM,BUY,9991,6,passive_resting_fill,9991,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,-59946,0.0,54.0
access,18671,0,867100,867100,ASH_COATED_OSMIUM,BUY,9995,8,aggressive_cross,9995,access,access,4.0,-0.04,-0.08,low,mild,tight,agree,2,-79960,0.0,32.0
access,18676,0,867600,867600,ASH_COATED_OSMIUM,BUY,9993,3,passive_resting_fill,9993,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,-29979,0.0,33.0
access,18676,0,867600,867600,ASH_COATED_OSMIUM,BUY,9991,3,passive_resting_fill,9991,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,-29973,0.0,39.0
access,18681,0,868100,868100,ASH_COATED_OSMIUM,SELL,10001,7,aggressive_cross,10001,public,access,6.0,-0.3,-0.9,medium,strong,tight,agree,0,70007,0.0,14.0
access,18707,0,870700,870700,ASH_COATED_OSMIUM,SELL,10006,5,passive_resting_fill,10006,public,access,11.0,-0.647059,-3.5588,high,extreme,normal,agree,1,50030,0.0,0.0
access,18715,0,871500,871500,ASH_COATED_OSMIUM,SELL,10005,2,passive_resting_fill,10005,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,20010,0.0,12.0
access,18715,0,871500,871500,ASH_COATED_OSMIUM,SELL,10007,2,passive_resting_fill,10007,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,20014,0.0,16.0
access,18740,0,874000,874000,ASH_COATED_OSMIUM,BUY,9994,5,passive_resting_fill,9994,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,-49970,0.0,25.0
access,18740,0,874000,874000,ASH_COATED_OSMIUM,BUY,9992,5,passive_resting_fill,9992,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,-49960,0.0,35.0
access,18754,0,875400,875400,ASH_COATED_OSMIUM,BUY,9991,5,passive_resting_fill,9991,access,access,14.0,-0.176471,-1.2353,high,strong,normal,agree,2,-49955,0.0,57.5
access,18759,0,875900,875900,ASH_COATED_OSMIUM,SELL,9999,7,aggressive_cross,9999,public,access,7.0,-0.363636,-1.2727,high,extreme,tight,agree,0,69993,0.0,7.0
access,18775,0,877500,877500,ASH_COATED_OSMIUM,SELL,10000,4,aggressive_cross,10000,public,access,6.0,-0.5,-1.5,high,extreme,tight,agree,1,40000,0.0,4.0
access,18779,0,877900,877900,ASH_COATED_OSMIUM,BUY,9992,7,passive_resting_fill,9992,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-69944,0.0,42.0
access,18780,0,878000,878000,ASH_COATED_OSMIUM,SELL,10006,5,passive_resting_fill,10006,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,50030,0.0,50.0
